/home/pi/sensor/onboarding_actv/photos/image_2022-01-17_17-34-52.jpg,"Jan 17, 2022",17:34:53
/home/pi/sensor/onboarding_actv/photos/image_2022-01-17_17-34-56.jpg,"Jan 17, 2022",17:34:56
/home/pi/sensor/onboarding_actv/photos/image_2022-01-17_17-35-00.jpg,"Jan 17, 2022",17:35:00
/home/pi/sensor/onboarding_actv/photos/image_2022-01-17_17-35-13.jpg,"Jan 17, 2022",17:35:14
